Date,Humidity,Wind_Speed,Pressure,Temp
12-12-2004,12.45,2,99.42,25.14
13-12-2004,13.18,2.02,99.38,25.45
14-12-2004,14.34,2.4,99.17,25.74
15-12-2004,12.82,2.16,99.09,25.98
16-12-2004,11.47,2.08,99.26,24.88
17-12-2004,11.41,1.81,99.4,24.9
18-12-2004,10.86,1.99,99.37,24.57
19-12-2004,12.15,1.81,99.27,24.47
20-12-2004,13.49,1.92,99.2,24.54
21-12-2004,12.39,1.96,99.14,24.2
22-12-2004,14.1,2.26,99.18,24.86
23-12-2004,12.7,2.19,99.15,24.72
24-12-2004,12.02,1.57,99.25,24.92
25-12-2004,12.33,2.54,99.3,25.31
26-12-2004,10.56,2.61,99.22,25.14
27-12-2004,11.05,2.19,99.18,24.85
28-12-2004,12.57,2.44,99.25,25.52
29-12-2004,12.39,2.76,99.25,25.76
30-12-2004,12.76,1.93,99.27,25.78
31-12-2004,14.04,1.74,99.33,26.23
01-01-2005,15.93,1.71,99.37,26.69
02-01-2005,16.24,2.61,99.28,26.7
03-01-2005,16.24,1.87,99.25,27
04-01-2005,15.81,1.28,99.34,27.51
05-01-2005,12.51,1.5,99.38,26.83
06-01-2005,11.47,1.74,99.36,26.09
07-01-2005,11.6,2.1,99.37,25.97
08-01-2005,12.51,2.17,99.38,26.1
09-01-2005,12.51,1.68,99.33,26.3
10-01-2005,11.35,2.2,99.23,25.48
11-01-2005,13.06,2.48,99.32,25.32
12-01-2005,11.72,2.41,99.36,25.58
13-01-2005,11.54,2.18,99.32,25.29
14-01-2005,11.23,2.03,99.23,25.69
15-01-2005,12.33,1.71,99.23,26.18
16-01-2005,13.18,1.97,99.3,25.88
17-01-2005,14.53,2.9,99.29,26.03
18-01-2005,14.1,3.02,99.33,26.09
19-01-2005,13.49,2.32,99.3,26.52
20-01-2005,13.79,1.91,99.34,27.62
21-01-2005,13.24,2.12,99.46,28.02
22-01-2005,14.34,2.09,99.4,28.02
23-01-2005,14.83,2.06,99.36,27.76
24-01-2005,13.67,2.83,99.34,27.83
25-01-2005,13.85,2.55,99.28,27.69
26-01-2005,14.47,2.93,99.17,27.26
27-01-2005,15.01,2.78,99.11,26.51
28-01-2005,14.95,1.95,99.11,26.36
29-01-2005,15.01,2.52,99.07,26.35
30-01-2005,14.77,2.16,99.13,26.11
31-01-2005,14.77,1.94,99.24,26.01
01-02-2005,13.37,2.23,99.3,26.46
02-02-2005,13.92,2.41,99.29,27.24
03-02-2005,14.53,2.16,99.34,27.38
04-02-2005,14.53,2.5,99.32,27.65
05-02-2005,15.26,2.34,99.35,27.35
06-02-2005,15.38,2.95,99.32,28.06
07-02-2005,13.85,2.47,99.38,28.26
08-02-2005,11.23,1.95,99.37,28.19
09-02-2005,10.8,1.83,99.45,28.34
10-02-2005,10.07,2.19,99.52,28.05
11-02-2005,10.25,1.68,99.59,28.23
12-02-2005,10.74,1.59,99.48,28.21
13-02-2005,10.19,2.19,99.42,27.62
14-02-2005,10.93,2.32,99.24,28.05
15-02-2005,15.01,2.27,99.3,28.18
16-02-2005,13.98,2.48,99.21,28.28
17-02-2005,14.1,2.94,99.19,27.71
18-02-2005,13.92,3.3,99.26,27.39
19-02-2005,13.43,3.75,99.3,27.37
20-02-2005,13.55,3.44,99.31,27.32
21-02-2005,13.92,3.35,99.33,26.44
22-02-2005,13.85,2.67,99.38,26.9
23-02-2005,13.73,2.72,99.33,27.81
24-02-2005,14.28,3.35,99.3,28.03
25-02-2005,14.53,2.63,99.26,28.55
26-02-2005,13.92,2.1,99.3,28.89
27-02-2005,13.55,2.37,99.25,28.65
28-02-2005,14.04,2.32,99.24,28.74
01-03-2005,14.16,2.27,99.28,28.96
02-03-2005,15.32,2.62,99.48,28.87
03-03-2005,14.65,2.84,99.45,28.54
04-03-2005,14.59,2.89,99.52,28.52
05-03-2005,14.34,2.95,99.58,28.71
06-03-2005,15.01,2.99,99.58,28.75
07-03-2005,14.89,3.72,99.51,29
08-03-2005,15.01,3.34,99.53,28.61
09-03-2005,15.2,3.2,99.5,28.54
10-03-2005,14.71,3.48,99.4,28.65
11-03-2005,13.85,3.41,99.22,28.8
12-03-2005,13.18,3.12,99.23,28.71
13-03-2005,13.49,3.7,99.21,28.65
14-03-2005,15.38,2.8,99.11,29.56
15-03-2005,15.2,2.31,99.1,29.01
16-03-2005,15.81,2.39,99.14,28.98
17-03-2005,15.26,2.45,99.14,29.4
18-03-2005,14.65,2.53,99.13,29.36
19-03-2005,15.01,2.61,99.08,29.77
20-03-2005,15.5,2.76,99.17,29.5
21-03-2005,15.44,2.86,99.06,29.48
22-03-2005,16.6,2.77,99.02,29.46
23-03-2005,15.44,3.42,99.01,29.42
24-03-2005,13.85,3.46,99,28.62
25-03-2005,14.34,3.15,99.14,28.06
26-03-2005,15.38,3.27,99.19,28.23
27-03-2005,16.17,3.17,99.12,29.05
28-03-2005,16.91,2.5,99.1,29.22
29-03-2005,16.54,2.54,99.12,29
30-03-2005,15.32,2.91,98.97,28.73
31-03-2005,15.01,2.78,99,28.35
01-04-2005,14.89,2.91,98.98,28.22
02-04-2005,15.99,2.8,98.94,29.39
03-04-2005,16.72,2.66,99,29.86
04-04-2005,17.03,1.94,98.97,29.8
05-04-2005,18.07,1.86,98.99,28.55
06-04-2005,18.25,1.47,98.99,27.78
07-04-2005,18.49,2.63,99.02,26.49
08-04-2005,18.55,2.34,99.11,27.15
09-04-2005,18.55,1.93,99.09,27.84
10-04-2005,16.72,2.61,99.09,28.37
11-04-2005,16.42,2.3,99.08,29.21
12-04-2005,17.33,1.75,99.21,28.43
13-04-2005,16.78,2.22,99.38,28.18
14-04-2005,17.64,2.29,99.42,28.78
15-04-2005,18.25,1.84,99.36,28.73
16-04-2005,18.37,1.94,99.33,28.75
17-04-2005,18.55,1.44,99.25,28.55
18-04-2005,19.04,1.49,99.21,28.72
19-04-2005,18.86,1.57,99.25,29.31
20-04-2005,18.68,1.79,99.36,28.51
21-04-2005,18.55,2.01,99.31,27.72
22-04-2005,18.62,1.63,99.17,28.01
23-04-2005,18.92,1.93,99.15,28.58
24-04-2005,17.76,2.48,99.19,28.54
25-04-2005,17.94,2.09,99.1,29.71
26-04-2005,20.08,2.21,99.06,29.51
27-04-2005,18.98,2.38,99.03,29.36
28-04-2005,18.31,2.54,98.98,29.61
29-04-2005,18.37,3.04,98.84,29.79
30-04-2005,17.15,3.17,98.74,30.07
01-05-2005,17.52,2.7,98.89,29.44
02-05-2005,17.03,2.87,98.94,29.66
03-05-2005,17.03,2.43,98.99,28.88
04-05-2005,16.91,2.64,98.95,28.7
05-05-2005,17.15,2.73,98.89,28.49
06-05-2005,16.78,3.25,98.86,28.82
07-05-2005,16.17,3.73,98.9,28.78
08-05-2005,16.17,3.34,98.97,29.08
09-05-2005,17.15,3.5,99.04,29.12
10-05-2005,18.01,2.97,99,28.83
11-05-2005,18.62,2.95,98.97,28.53
12-05-2005,18.74,2.91,98.95,29.48
13-05-2005,18.07,2.61,98.95,29.39
14-05-2005,17.09,2.72,98.95,29.89
15-05-2005,17.58,2.45,99.02,29.48
16-05-2005,17.46,2.87,99.1,29.98
17-05-2005,16.91,3.25,99.06,29.88
18-05-2005,17.27,3.67,98.97,30.23
19-05-2005,18.25,3.92,98.85,30.3
20-05-2005,19.71,2.71,98.78,29.58
21-05-2005,19.59,2.12,98.88,29.26
22-05-2005,18.31,2.33,98.91,30.04
23-05-2005,18.86,2.03,98.97,28.81
24-05-2005,18.31,2.23,99.06,28.69
25-05-2005,17.58,3.21,99.04,29.33
26-05-2005,18.8,2.42,99.03,28.87
27-05-2005,19.35,2.71,99.11,27.64
28-05-2005,17.58,2.32,99.1,27
29-05-2005,18.55,2.67,98.95,28.12
30-05-2005,19.47,2.77,98.92,27.26
31-05-2005,19.41,2.59,98.85,27.08
01-06-2005,19.47,3,98.81,26.95
02-06-2005,20.08,3.78,98.76,26.84
03-06-2005,18.92,3.45,98.8,26.68
04-06-2005,19.78,3.1,98.68,27.85
05-06-2005,20.32,2.41,98.64,27.88
06-06-2005,19.96,2.44,98.71,27.01
07-06-2005,19.41,1.33,98.71,27.3
08-06-2005,20.14,3.8,98.61,26.5
09-06-2005,19.65,3.13,98.66,26.58
10-06-2005,18.68,2.58,98.75,26.18
11-06-2005,18.31,3.02,98.89,26.65
12-06-2005,18.74,2.61,98.85,26.79
13-06-2005,19.71,4.05,98.8,26.7
14-06-2005,19.1,4.54,98.86,26.33
15-06-2005,18.98,2.84,98.8,26.74
16-06-2005,19.84,4.04,98.69,26.87
17-06-2005,19.35,6.27,98.73,26.5
18-06-2005,19.71,4.76,98.71,26.39
19-06-2005,19.71,5.02,98.68,26.37
20-06-2005,19.35,4.83,98.75,26.25
21-06-2005,18.86,4.43,98.89,25.83
22-06-2005,18.55,4.05,99.05,25.87
23-06-2005,19.53,4.02,98.99,26.63
24-06-2005,19.78,4.79,98.94,26.84
25-06-2005,19.59,4.23,98.98,26.69
26-06-2005,19.23,4.46,99.02,26.59
27-06-2005,19.59,5.04,98.97,27.01
28-06-2005,18.92,5.48,98.89,26.83
29-06-2005,19.17,4.88,98.88,26.73
30-06-2005,20.14,4.77,98.92,26.84
01-07-2005,20.2,4.17,99.07,26.58
02-07-2005,19.78,3.98,99.11,26.51
03-07-2005,19.84,4.06,99.09,26.45
04-07-2005,19.84,4.34,99.01,26.2
05-07-2005,19.96,4.3,99.03,26.21
06-07-2005,19.71,4.88,99.09,26.1
07-07-2005,19.41,4.78,99,26.22
08-07-2005,19.29,4.48,98.88,26.24
09-07-2005,19.41,3.92,98.88,26.12
10-07-2005,18.98,2.61,98.89,25.76
11-07-2005,19.17,4.09,99.08,25.73
12-07-2005,19.47,4.78,99.08,25.83
13-07-2005,19.47,4.91,98.95,25.86
14-07-2005,18.43,3.44,99.03,25.44
15-07-2005,18.37,3.73,98.98,25.15
16-07-2005,18.49,3.17,98.92,25.04
17-07-2005,18.8,3.9,98.76,25.47
18-07-2005,19.53,3.91,98.84,25.8
19-07-2005,19.47,3.98,99.04,25.86
20-07-2005,19.29,4.29,99.02,25.64
21-07-2005,18.92,3.68,99.06,25.4
22-07-2005,19.23,3.98,98.96,25.65
23-07-2005,19.47,4.7,98.93,25.88
24-07-2005,19.1,6.05,99.02,25.44
25-07-2005,18.62,6.55,98.96,25.39
26-07-2005,19.23,5.7,98.84,25.55
27-07-2005,19.47,4.43,98.84,25.69
28-07-2005,19.47,4.23,98.96,25.71
29-07-2005,18.62,5.39,99.01,25.29
30-07-2005,19.41,5.12,98.82,25.76
31-07-2005,19.29,5.07,98.82,25.44
01-08-2005,19.23,5.54,98.86,25.56
02-08-2005,19.41,5.05,98.94,25.46
03-08-2005,19.04,4.62,98.99,25.4
04-08-2005,18.8,4.62,99.1,25.23
05-08-2005,18.8,3.99,99.16,25.23
06-08-2005,18.62,3.62,99.11,25.36
07-08-2005,18.55,3.71,99.02,25.55
08-08-2005,19.1,3.55,99.1,25.8
09-08-2005,19.04,3.54,99.2,25.62
10-08-2005,19.23,3.7,99.15,25.51
11-08-2005,19.41,3.93,99.11,25.62
12-08-2005,18.98,3.71,99.06,25.55
13-08-2005,18.62,3.73,99.01,25.46
14-08-2005,18.8,4.19,98.97,25.4
15-08-2005,18.92,3.89,98.92,25.33
16-08-2005,18.43,4.18,98.99,25.2
17-08-2005,18.74,3.61,99.12,25.45
18-08-2005,18.55,3.23,99.13,25.38
19-08-2005,18.49,3.62,99.15,25.36
20-08-2005,18.01,3.19,99.11,25.54
21-08-2005,18.19,3.55,99.08,25.56
22-08-2005,18.01,3.23,99.13,25.6
23-08-2005,17.64,2.39,99.16,25.69
24-08-2005,18.37,2.67,99.19,25.43
25-08-2005,18.37,2.95,99.21,25.15
26-08-2005,18.13,2.75,99.16,25.23
27-08-2005,18.49,2.77,99.07,25.12
28-08-2005,18.55,2.8,98.95,25.51
29-08-2005,18.8,3.14,98.96,25.36
30-08-2005,19.04,3.13,98.83,25.48
31-08-2005,19.29,2.95,98.72,25.43
01-09-2005,19.23,2.98,98.72,25.6
02-09-2005,19.84,4.09,98.74,25.51
03-09-2005,19.78,4.53,98.66,25.37
04-09-2005,18.68,3.1,98.57,24.6
05-09-2005,18.25,2.8,98.7,24.3
06-09-2005,17.94,2.64,98.81,24.29
07-09-2005,18.92,4.1,98.73,24.8
08-09-2005,19.04,4,98.73,25.12
09-09-2005,18.62,3.31,98.86,25.06
10-09-2005,18.98,3.41,98.81,24.87
11-09-2005,18.8,3.74,98.8,24.93
12-09-2005,19.04,4.12,98.8,25.21
13-09-2005,18.98,3.73,98.89,25.25
14-09-2005,19.04,3.36,99.03,25.41
15-09-2005,18.92,3.11,99.18,25.53
16-09-2005,18.43,2.66,99.29,25.65
17-09-2005,18.07,3.05,99.43,25.94
18-09-2005,17.52,3.63,99.45,25.9
19-09-2005,17.76,4.59,99.28,25.44
20-09-2005,18.49,5.5,99.02,25.63
21-09-2005,18.49,4.45,99.02,25.62
22-09-2005,18.31,3.56,99.2,25.67
23-09-2005,18.01,3.02,99.3,25.5
24-09-2005,17.7,2.12,99.34,25.55
25-09-2005,17.58,2.31,99.26,25.51
26-09-2005,17.58,2.37,99.2,25.38
27-09-2005,18.01,2.87,99.16,25.64
28-09-2005,17.94,2.88,99.15,25.78
29-09-2005,17.76,3.2,99.11,25.48
30-09-2005,17.33,2.34,99.22,25.41
01-10-2005,17.15,2.49,99.28,25.3
02-10-2005,17.64,2.87,99.26,25.34
03-10-2005,17.76,2.57,99.14,25.08
04-10-2005,17.64,2.62,99.16,25.03
05-10-2005,18.37,2.63,99.22,25.21
06-10-2005,18.98,2.62,99.13,26.22
07-10-2005,18.62,1.62,99.05,26.48
08-10-2005,19.41,1.65,99,25.89
09-10-2005,19.35,1.36,99,26.41
10-10-2005,18.62,1.99,98.98,26.39
11-10-2005,18.62,1.9,98.96,25.95
12-10-2005,19.1,1.91,98.87,25.49
13-10-2005,18.55,2.16,98.83,25.18
14-10-2005,18.49,1.99,98.79,24.94
15-10-2005,18.43,3.18,98.92,25.72
16-10-2005,18.62,3.58,99.04,25.74
17-10-2005,18.98,3.05,99.18,26.45
18-10-2005,19.1,2.29,99.14,26.35
19-10-2005,18.86,2.7,99.06,25.4
20-10-2005,18.19,1.93,98.98,25.74
21-10-2005,18.25,1.13,98.99,26.33
22-10-2005,18.31,1.41,99.02,26.47
23-10-2005,17.7,1.53,99.04,25.75
24-10-2005,17.4,1.3,99.11,25.46
25-10-2005,15.2,1.55,99.18,24.83
26-10-2005,16.36,2,99.07,25.44
27-10-2005,18.74,2.77,99.04,25.6
28-10-2005,18.62,3.29,99.12,26.15
29-10-2005,17.64,3.23,99.09,26.18
30-10-2005,17.88,2.78,99.02,26.24
31-10-2005,17.88,2.2,99.06,25.7
01-11-2005,18.19,2.8,99.11,25.54
02-11-2005,16.48,1.98,99.19,25.46
03-11-2005,17.94,2.08,99.2,26.11
04-11-2005,17.15,1.48,99.16,26.39
05-11-2005,16.85,1.34,99.19,26.02
06-11-2005,17.88,1.51,99.17,26.27
07-11-2005,17.64,2.02,99.03,26.91
08-11-2005,17.64,1.98,98.99,26.73
09-11-2005,16.54,1.75,99.08,26.3
10-11-2005,17.33,1.27,99.12,26.94
11-11-2005,17.21,1.78,99.14,26.33
12-11-2005,17.64,1.29,99.28,25.67
13-11-2005,15.62,1.66,99.32,24.99
14-11-2005,12.88,1.28,99.35,24.65
15-11-2005,14.59,1.91,99.26,24.76
16-11-2005,13.37,1.98,99.23,24.51
17-11-2005,11.9,1.9,99.34,23.55
18-11-2005,11.66,1.76,99.36,23.71
19-11-2005,12.02,1.74,99.37,23.71
20-11-2005,12.94,1.45,99.29,24.49
21-11-2005,14.28,2.11,99.19,24.44
22-11-2005,16.66,2.11,99.11,25.55
23-11-2005,17.03,2.39,99.06,25.63
24-11-2005,14.95,2.54,99.11,24.92
25-11-2005,15.93,1.83,99.15,24.65
26-11-2005,16.6,1.84,99.18,24.82
27-11-2005,15.99,1.51,99.29,24.19
28-11-2005,15.44,1.79,99.3,24.98
29-11-2005,14.34,1.59,99.25,24.68
30-11-2005,14.53,1.4,99.05,24.23
01-12-2005,16.85,2.19,98.96,25.17
02-12-2005,17.7,2.39,99.1,25.37
03-12-2005,17.58,1.93,99.06,25.81
04-12-2005,17.15,1.28,98.96,25.1
05-12-2005,17.27,1.59,99.01,25.75
06-12-2005,14.65,1.12,99.14,25.81
07-12-2005,15.81,1.8,99.19,24.86
08-12-2005,13.18,1.66,99.14,24.51
09-12-2005,10.93,1.69,99.11,23.64
10-12-2005,12.51,1.74,99.14,24.76
11-12-2005,16.72,1.74,99.12,26.28
12-12-2005,15.99,1.98,99.2,25.9
13-12-2005,16.54,1.89,99.22,26.19
14-12-2005,16.24,2.09,99.15,25.73
15-12-2005,14.83,2.09,99.19,25.39
16-12-2005,12.57,2.41,99.28,24.26
17-12-2005,11.78,1.83,99.24,23.58
18-12-2005,15.38,1.98,99.13,25.44
19-12-2005,15.69,1.61,99,25.64
20-12-2005,15.08,1.87,99.04,25.29
21-12-2005,15.5,1.88,99.17,25.33
22-12-2005,15.32,2.49,99.2,25.01
23-12-2005,14.77,2.45,99.21,24.4
24-12-2005,14.22,1.84,99.21,24.48
25-12-2005,14.53,1.09,99.29,25.06
26-12-2005,13.37,1.9,99.44,24.98
27-12-2005,11.84,1.95,99.51,23.85
28-12-2005,11.11,1.82,99.54,23.81
29-12-2005,13.12,1.68,99.51,24.44
30-12-2005,12.7,1.45,99.54,24.26
31-12-2005,11.78,1.93,99.53,24.17
01-01-2006,11.78,1.76,99.5,24.58
02-01-2006,11.96,1.91,99.39,24.6
03-01-2006,12.63,1.94,99.26,24.61
04-01-2006,12.7,2.28,99.18,24.8
05-01-2006,14.53,2.14,99.14,25.98
06-01-2006,15.62,1.38,99.11,26.69
07-01-2006,14.59,2.16,99.13,26.58
08-01-2006,16.24,1.34,99.18,26.78
09-01-2006,16.36,1.45,99.16,26.96
10-01-2006,15.99,1.92,99.13,26.61
11-01-2006,13.06,1.69,99.15,26.01
12-01-2006,11.96,1.52,99.21,25.62
13-01-2006,13.12,1.59,99.14,25.94
14-01-2006,12.21,1.47,99.17,26.21
15-01-2006,15.01,1.91,99.19,26.95
16-01-2006,16.36,1.45,99.28,27.22
17-01-2006,17.03,1.94,99.34,27.47
18-01-2006,14.1,1.58,99.31,27.09
19-01-2006,11.6,1.73,99.34,25.8
20-01-2006,11.72,1.61,99.42,25.96
21-01-2006,12.02,1.67,99.44,26.02
22-01-2006,13.98,1.86,99.45,26.14
23-01-2006,12.7,2.89,99.38,25.88
24-01-2006,11.78,3,99.41,25.42
25-01-2006,12.02,2.13,99.44,25.27
26-01-2006,10.8,1.97,99.58,25.11
27-01-2006,12.57,2.59,99.48,25.51
28-01-2006,12.08,1.52,99.35,26.41
29-01-2006,11.72,2.08,99.38,25.94
30-01-2006,9.46,2.17,99.46,25.32
31-01-2006,10.8,1.53,99.54,25.51
01-02-2006,11.05,1.63,99.52,25.78
02-02-2006,10.13,1.65,99.48,26.2
03-02-2006,11.47,1.9,99.52,25.95
04-02-2006,13.12,1.9,99.56,27.28
05-02-2006,13.55,1.44,99.42,27.95
06-02-2006,10.25,2.04,99.35,26.6
07-02-2006,9.28,1.95,99.36,25.9
08-02-2006,10.56,1.73,99.47,25.95
09-02-2006,9.83,1.78,99.57,26.05
10-02-2006,8.97,1.99,99.52,26.05
11-02-2006,9.34,1.62,99.36,26.01
12-02-2006,10.31,2.23,99.35,26.42
13-02-2006,9.03,1.59,99.35,26.4
14-02-2006,9.64,1.86,99.3,26.39
15-02-2006,11.84,2.35,99.2,26.98
16-02-2006,13.73,2.1,99.2,26.8
17-02-2006,14.1,2.46,99.27,27.65
18-02-2006,13.67,2.09,99.22,28.42
19-02-2006,14.4,1.86,99.22,28.15
20-02-2006,13.37,1.71,99.17,28.29
21-02-2006,13.92,1.99,99.18,27.98
22-02-2006,12.39,1.04,99.13,28.26
23-02-2006,11.05,1.57,99.08,28.32
24-02-2006,10.01,1.91,99.02,28.05
25-02-2006,12.88,2.25,99.12,27.69
26-02-2006,12.94,2.4,99.08,28.55
27-02-2006,14.77,2.59,99.09,28.2
28-02-2006,15.32,2.61,99.08,28.54
01-03-2006,15.75,2.75,99.04,28.75
02-03-2006,15.69,2.55,99.05,28.95
03-03-2006,16.42,2.43,99.18,28.5
04-03-2006,16.24,1.98,99.22,28.91
05-03-2006,16.05,2.78,99.22,29.38
06-03-2006,13.92,3.32,99.21,29.49
07-03-2006,13.67,2.64,99.28,28.6
08-03-2006,14.1,2.66,99.26,28.85
09-03-2006,14.95,2.59,99.35,28.4
10-03-2006,15.62,2.65,99.28,27.69
11-03-2006,14.71,3.63,99.25,27.17
12-03-2006,12.45,3.43,99.15,26.37
13-03-2006,12.33,2.5,99.16,25.95
14-03-2006,13.43,2.45,99.25,26.22
15-03-2006,13.55,2.37,99.28,26.76
16-03-2006,14.28,2.91,99.19,27.23
17-03-2006,14.16,3.31,99.16,27.38
18-03-2006,14.34,3.4,99.07,28.38
19-03-2006,14.1,2.59,99.08,29.18
20-03-2006,15.75,2.55,99.16,29.18
21-03-2006,15.87,3.12,99.01,29.62
22-03-2006,16.72,2.59,98.93,29.13
23-03-2006,17.46,2.1,98.86,29.01
24-03-2006,17.33,1.64,98.94,28.61
25-03-2006,16.11,2.41,99.06,29.4
26-03-2006,16.48,2.74,99.15,29.36
27-03-2006,15.14,3.19,99.06,29.26
28-03-2006,13.43,3.34,98.97,29.69
29-03-2006,15.32,2.7,99.07,29.21
30-03-2006,16.3,2.45,99.2,29.14
31-03-2006,16.36,2.34,99.24,29.03
01-04-2006,16.17,2.57,99.14,29.44
02-04-2006,16.54,2.33,99.12,29.05
03-04-2006,16.11,2.84,99.07,29.44
04-04-2006,14.22,3.25,99.05,29.75
05-04-2006,15.14,2.88,99.04,29.69
06-04-2006,16.05,2.51,99.12,29.23
07-04-2006,16.54,2.79,99.07,29.08
08-04-2006,16.72,2.81,98.94,29.3
09-04-2006,17.03,2.52,98.93,29.19
10-04-2006,17.33,2.42,99.01,29.16
11-04-2006,16.85,2.55,98.97,29.48
12-04-2006,16.17,2.88,98.85,29.56
13-04-2006,16.11,2.79,98.81,29.28
14-04-2006,16.17,2.52,98.93,29.5
15-04-2006,16.72,2.29,99.04,28.83
16-04-2006,16.66,2.38,98.93,28.07
17-04-2006,15.69,2.51,99.03,28.78
18-04-2006,15.08,3.47,99.08,29.23
19-04-2006,15.2,3.02,99.15,28.79
20-04-2006,15.75,3.29,99.19,29.28
21-04-2006,15.56,3.2,99.11,29.83
22-04-2006,16.3,3.82,99.08,29.46
23-04-2006,16.54,4.1,98.99,29.8
24-04-2006,16.91,3.23,98.95,29.75
25-04-2006,17.09,3.32,98.99,29.08
26-04-2006,16.6,3.59,98.98,29.28
27-04-2006,16.54,3.56,98.95,29.4
28-04-2006,16.66,3.66,98.93,28.86
29-04-2006,16.17,3.59,98.97,28.71
30-04-2006,16.05,3.7,98.99,29.27
01-05-2006,16.48,4.16,99,29.46
02-05-2006,17.09,3.95,98.93,29.51
03-05-2006,17.94,3.53,98.96,29.53
04-05-2006,19.23,1.99,99.03,28.27
05-05-2006,18.92,1.8,99.13,27.91
06-05-2006,18.68,1.66,99.07,28.17
07-05-2006,18.37,1.84,98.91,28.62
08-05-2006,18.13,1.83,98.95,28.71
09-05-2006,17.58,1.77,99.02,28.44
10-05-2006,18.13,2.07,98.96,28.85
11-05-2006,18.49,2.13,99,28.85
12-05-2006,18.25,1.97,99.08,28.87
13-05-2006,18.01,2.15,99.04,29.16
14-05-2006,17.82,2.87,99.02,29.45
15-05-2006,18.07,3.28,98.97,29.19
16-05-2006,18.55,3.45,98.94,29.21
17-05-2006,18.31,2.69,99.07,28.42
18-05-2006,18.25,3.8,98.94,28.91
19-05-2006,18.25,3.48,99.02,28.26
20-05-2006,17.64,3.39,99.05,28.76
21-05-2006,18.43,2.88,99.06,28.16
22-05-2006,18.74,3.23,99.04,27.94
23-05-2006,19.35,3.26,98.98,27.62
24-05-2006,18.98,3.56,98.89,28.01
25-05-2006,19.35,4.11,98.83,27.79
26-05-2006,18.86,3.32,99.04,26.71
27-05-2006,19.35,4.92,99,26.34
28-05-2006,19.59,5.81,98.7,26.48
29-05-2006,20.02,7.45,98.46,26.58
30-05-2006,19.53,6.94,98.44,26.34
31-05-2006,19.41,6.06,98.76,26.44
01-06-2006,19.1,5.66,98.98,26.69
02-06-2006,19.41,4.52,99,26.3
03-06-2006,19.59,4,98.96,26.41
04-06-2006,19.59,3.39,98.98,26.08
05-06-2006,19.17,3.37,99.03,26.08
06-06-2006,17.46,2.2,99.07,25.26
07-06-2006,18.13,2.88,99.07,25.66
08-06-2006,17.94,2.11,99.02,26.14
09-06-2006,18.43,2.94,98.98,26.35
10-06-2006,18.37,3.01,99.07,26.03
11-06-2006,18.37,3.09,99.08,26.36
12-06-2006,17.82,2.47,99.07,26.3
13-06-2006,17.82,1.92,99.03,26.39
14-06-2006,18.49,1.97,99.06,26.66
15-06-2006,19.47,2.74,99.03,26.69
16-06-2006,19.41,3.11,99.01,26.15
17-06-2006,18.49,2.73,99.01,25.99
18-06-2006,19.17,2.45,98.88,26.2
19-06-2006,19.84,3.05,98.76,26.06
20-06-2006,18.98,2.06,98.68,25.73
21-06-2006,18.49,1.88,98.6,25.97
22-06-2006,19.17,3.2,98.47,26.05
23-06-2006,19.84,4.92,98.49,26.07
24-06-2006,20.2,5.27,98.69,26.24
25-06-2006,19.96,5.19,98.84,26.05
26-06-2006,19.9,4.2,98.91,26.32
27-06-2006,20.14,4.26,98.88,26.42
28-06-2006,19.84,4.64,98.92,26.22
29-06-2006,20.02,4.41,98.98,26.19
30-06-2006,19.53,4.13,99.03,25.65
01-07-2006,19.65,4.7,99.01,26.09
02-07-2006,19.41,6.15,98.83,25.97
03-07-2006,19.1,6.21,98.75,25.73
04-07-2006,19.04,6.75,98.75,26.05
05-07-2006,18.55,6.13,98.99,25.93
06-07-2006,18.86,5.23,99.19,26.02
07-07-2006,18.98,4.81,99.13,25.94
08-07-2006,19.1,4.52,99.08,26.01
09-07-2006,18.74,4.48,99.06,25.97
10-07-2006,18.8,4.59,99.12,26.03
11-07-2006,18.92,4.55,99.1,26.02
12-07-2006,18.92,5.05,99.06,25.83
13-07-2006,18.92,5.31,99.01,25.37
14-07-2006,18.74,4.98,99,25.37
15-07-2006,19.04,5.34,99.03,25.8
16-07-2006,18.55,5.16,98.92,25.76
17-07-2006,18.31,5.23,98.83,25.64
18-07-2006,18.31,4.84,98.89,25.54
19-07-2006,18.86,4.23,99,25.73
20-07-2006,18.74,4.51,99.1,25.64
21-07-2006,18.74,4.3,99.03,25.42
22-07-2006,17.88,3.52,99.14,25.04
23-07-2006,18.31,2.72,99.21,24.97
24-07-2006,18.31,3.4,99.21,25.69
25-07-2006,18.43,3.95,99.09,25.94
26-07-2006,18.8,4.39,99.18,26
27-07-2006,17.27,4.02,99.26,24.63
28-07-2006,18.19,3.35,99.06,25.02
29-07-2006,18.43,4.11,98.98,25.62
30-07-2006,18.62,4.39,99.05,25.96
31-07-2006,18.43,3.97,99.11,25.73
01-08-2006,18.37,3.78,99.08,25.69
02-08-2006,18.31,3.56,99.02,25.59
03-08-2006,18.62,4.53,98.89,25.86
04-08-2006,18.74,4.29,98.86,25.73
05-08-2006,18.25,3.79,99.08,25.51
06-08-2006,18.55,3.06,99.23,25.62
07-08-2006,18.55,2.91,99.27,25.6
08-08-2006,18.49,3.08,99.29,25.26
09-08-2006,18.43,3.47,99.22,25.29
10-08-2006,19.17,4.62,99.06,25.64
11-08-2006,19.1,5.21,98.99,25.33
12-08-2006,19.23,4.77,98.91,25.54
